Data;id_vendedor;id_veiculo;id_agencia
2020-04-12;6;4;6
2020-04-12;6;1;6
2020-04-12;6;3;6
2020-04-12;6;2;6
2020-04-12;6;1;6
2020-04-12;6;10;6
2020-04-12;6;7;6
2020-04-12;6;10;6
2020-04-12;6;3;6
2020-04-03;6;6;6
2020-04-03;6;2;6
2020-04-03;6;8;6
2020-04-03;6;10;6
2020-04-03;6;6;6
2020-04-03;6;10;6
2020-04-03;6;9;6
2020-04-26;6;7;6
2020-04-26;6;4;6
2020-04-26;6;2;6
2020-04-26;6;2;6
2020-04-26;6;7;6
2020-04-26;6;9;6
2020-04-26;6;5;6
2020-04-26;6;5;6
2020-04-26;6;3;6
2020-04-25;6;11;6
2020-04-25;6;11;6
2020-04-25;6;6;6
2020-04-25;6;2;6
2020-04-25;6;5;6
2020-04-08;6;4;6
2020-04-08;6;5;6
2020-04-08;6;4;6
2020-04-08;6;2;6
2020-04-08;6;6;6
2020-04-08;6;4;6
2020-04-08;6;1;6
2020-04-08;6;2;6
2020-04-08;6;7;6
2020-04-08;6;1;6
2020-04-08;6;1;6
2020-04-08;6;9;6
2020-04-08;6;11;6
2020-04-08;6;9;6
2020-04-08;6;10;6
2020-04-08;6;6;6
2020-04-08;6;1;6
2020-04-26;6;2;6
2020-04-26;6;7;6
2020-04-26;6;11;6
2020-04-21;6;6;6
2020-04-21;6;2;6
2020-04-21;6;11;6
2020-04-21;6;9;6
2020-04-21;6;5;6
2020-04-21;6;7;6
2020-04-20;6;7;6
2020-04-20;6;7;6
2020-04-20;6;10;6
2020-04-20;6;3;6
2020-04-20;6;2;6
2020-04-20;6;2;6
2020-04-20;6;2;6
2020-04-20;6;4;6
2020-04-20;6;2;6
2020-04-20;6;4;6
2020-05-07;6;2;6
2020-05-07;6;10;6
2020-05-07;6;4;6
2020-05-07;6;6;6
2020-05-07;6;5;6
2020-05-07;6;2;6
2020-05-07;6;7;6
2020-05-07;6;6;6
2020-05-08;6;7;6
2020-05-08;6;11;6
2020-05-08;6;5;6
2020-05-08;6;7;6
2020-05-11;6;11;6
2020-05-11;6;1;6
2020-05-11;6;5;6
2020-05-11;6;11;6
2020-05-11;6;11;6
2020-05-11;6;11;6
2020-05-11;6;8;6
2020-05-11;6;9;6
2020-05-11;6;9;6
2020-05-11;6;3;6
2020-05-18;6;9;6
2020-05-18;6;10;6
2020-05-18;6;10;6
2020-05-02;6;8;6
2020-05-02;6;2;6
2020-05-02;6;6;6
2020-05-18;6;3;6
2020-05-18;6;10;6
2020-05-18;6;7;6
2020-05-18;6;3;6
2020-05-18;6;2;6
2020-05-19;6;4;6
2020-05-19;6;5;6
2020-05-19;6;5;6
2020-05-19;6;3;6
2020-05-06;6;5;6
2020-05-06;6;9;6
2020-05-06;6;11;6
2020-05-06;6;11;6
2020-05-06;6;8;6
2020-05-06;6;3;6
2020-05-06;6;8;6
2020-05-06;6;3;6
2020-05-06;6;6;6
2020-05-21;6;6;6
2020-05-21;6;7;6
2020-05-21;6;11;6
2020-05-27;6;8;6
2020-05-27;6;3;6
2020-05-27;6;6;6
2020-05-27;6;2;6
2020-05-07;6;10;6
2020-05-07;6;8;6
2020-05-07;6;5;6
2020-05-07;6;7;6
2020-05-07;6;2;6
2020-05-17;6;6;6
2020-05-17;6;1;6
2020-05-17;6;3;6
2020-05-17;6;10;6
2020-05-17;6;9;6
2020-05-17;6;5;6
2020-05-17;6;5;6
2020-05-17;6;3;6
2020-05-17;6;4;6
2020-05-22;6;10;6
2020-05-22;6;2;6
2020-05-22;6;4;6
2020-05-22;6;2;6
2020-05-22;6;1;6
2020-05-22;6;2;6
2020-05-05;6;10;6
2020-05-05;6;7;6
2020-05-05;6;1;6
2020-05-05;6;8;6
2020-05-05;6;3;6
2020-05-05;6;8;6
2020-05-05;6;6;6
2020-05-23;6;3;6
2020-05-23;6;10;6
2020-05-23;6;6;6
2020-05-23;6;1;6
2020-05-05;6;1;6
2020-05-05;6;10;6
2020-05-05;6;3;6
2020-05-05;6;4;6
2020-05-05;6;3;6
2020-05-05;6;5;6
2020-05-05;6;5;6
2020-05-05;6;2;6
2020-05-05;6;9;6
2020-05-05;6;2;6
2020-05-19;6;10;6
2020-05-19;6;3;6
2020-05-19;6;1;6
2020-05-19;6;2;6
2020-05-19;6;10;6
2020-05-19;6;6;6
2020-05-19;6;3;6
2020-05-19;6;9;6
2020-05-19;6;8;6
2020-05-12;6;8;6
2020-05-12;6;1;6
2020-05-12;6;4;6
2020-05-12;6;1;6
2020-05-12;6;4;6
2020-05-27;6;9;6
2020-05-27;6;9;6
2020-05-27;6;10;6
2020-05-27;6;9;6
2020-05-27;6;1;6
2020-05-05;6;6;6
2020-05-05;6;8;6
2020-05-05;6;10;6
2020-05-05;6;5;6
2020-06-14;6;1;6
2020-06-14;6;8;6
2020-06-14;6;1;6
2020-06-14;6;4;6
2020-06-14;6;3;6
2020-06-14;6;9;6
2020-06-14;6;2;6
2020-06-14;6;4;6
2020-06-14;6;3;6
2020-06-14;6;2;6
2020-06-12;6;3;6
2020-06-12;6;10;6
2020-06-12;6;11;6
2020-06-12;6;10;6
2020-06-12;6;6;6
2020-06-12;6;3;6
2020-06-12;6;1;6
2020-06-12;6;2;6
2020-06-12;6;10;6
2020-06-12;6;3;6
2020-06-12;6;9;6
2020-06-27;6;7;6
2020-06-27;6;4;6
2020-06-27;6;6;6
2020-06-27;6;3;6
2020-06-27;6;9;6
2020-06-27;6;7;6
2020-06-27;6;11;6
2020-06-27;6;6;6
2020-06-27;6;8;6
2020-06-27;6;11;6
2020-06-27;6;10;6
2020-06-05;6;6;6
2020-06-05;6;7;6
2020-06-05;6;3;6
2020-06-05;6;10;6
2020-06-05;6;8;6
2020-06-05;6;8;6
2020-06-22;6;3;6
2020-06-22;6;1;6
2020-06-03;6;11;6
2020-06-03;6;7;6
2020-06-03;6;6;6
2020-06-25;6;8;6
2020-06-25;6;2;6
2020-06-25;6;9;6
2020-06-25;6;5;6
2020-06-25;6;10;6
2020-06-25;6;11;6
2020-06-25;6;7;6
2020-06-15;6;6;6
2020-06-15;6;8;6
2020-06-15;6;11;6
2020-06-15;6;2;6
2020-06-15;6;6;6
2020-06-15;6;6;6
2020-06-13;6;2;6
2020-06-13;6;4;6
2020-06-13;6;2;6
2020-06-13;6;3;6
2020-06-13;6;7;6
2020-06-13;6;6;6
2020-06-13;6;5;6
2020-06-13;6;2;6
2020-06-16;6;5;6
2020-06-16;6;9;6
2020-06-16;6;1;6
2020-06-16;6;6;6
2020-06-16;6;2;6
2020-06-16;6;2;6
2020-06-08;6;6;6
2020-06-08;6;9;6
2020-06-08;6;8;6
2020-06-08;6;9;6
2020-06-08;6;3;6
2020-06-08;6;9;6
2020-06-08;6;7;6
2020-06-08;6;2;6
2020-06-08;6;3;6
2020-06-08;6;6;6
2020-06-08;6;1;6
2020-06-02;6;8;6
2020-06-02;6;2;6
2020-06-02;6;4;6
2020-06-02;6;8;6
2020-06-02;6;8;6
2020-06-02;6;11;6
2020-06-02;6;5;6
2020-06-12;6;5;6
2020-06-12;6;3;6
2020-06-12;6;6;6
2020-06-12;6;6;6
2020-06-12;6;11;6
2020-06-12;6;6;6
2020-06-12;6;9;6
2020-06-12;6;4;6
2020-06-03;6;7;6
2020-06-01;6;11;6
2020-06-01;6;10;6
2020-06-01;6;2;6
2020-06-01;6;8;6
2020-06-01;6;8;6
2020-06-01;6;8;6
2020-06-01;6;7;6
2020-06-24;6;3;6
2020-06-24;6;8;6
2020-06-24;6;4;6
2020-06-24;6;8;6
2020-06-24;6;3;6
2020-06-24;6;11;6
2020-06-24;6;11;6
2020-06-24;6;4;6
2020-06-24;6;3;6
2020-06-20;6;2;6
2020-06-20;6;6;6
2020-06-20;6;2;6
2020-06-20;6;5;6
2020-06-20;6;1;6
2020-06-20;6;2;6
2020-06-20;6;4;6
2020-06-20;6;4;6
2020-06-05;6;10;6
2020-06-05;6;4;6
2020-06-05;6;9;6
2020-06-05;6;4;6
2020-06-05;6;2;6
2020-06-05;6;11;6
2020-06-05;6;3;6
2020-06-05;6;8;6
2020-06-05;6;10;6
2020-06-05;6;5;6
2020-06-05;6;7;6
2020-06-07;6;11;6
2020-06-07;6;10;6
2020-06-07;6;9;6
2020-06-07;6;2;6
2020-06-07;6;10;6
2020-06-07;6;11;6
2020-06-23;6;3;6
2020-06-23;6;3;6
2020-06-23;6;8;6
2020-06-23;6;3;6
2020-06-23;6;2;6
2020-06-23;6;9;6
2020-06-23;6;4;6
2020-06-23;6;1;6
2020-06-23;6;10;6
2020-06-23;6;8;6
2020-06-23;6;7;6
2020-06-06;6;3;6
2020-06-06;6;11;6
2020-06-06;6;7;6
2020-06-06;6;4;6
2020-06-06;6;8;6
2020-06-06;6;2;6
2020-06-06;6;9;6
2020-06-06;6;3;6
2020-06-06;6;9;6
2020-06-06;6;2;6
2020-06-14;6;5;6
2020-06-14;6;4;6
2020-06-14;6;10;6
2020-06-14;6;2;6
2020-06-14;6;1;6
2020-06-14;6;1;6
2020-06-14;6;1;6
2020-06-14;6;6;6
2020-06-14;6;8;6
2020-06-14;6;7;6
2020-06-14;6;6;6
2020-06-02;6;4;6
2020-06-02;6;3;6
2020-06-02;6;10;6
2020-06-19;6;2;6
2020-06-19;6;8;6
2020-06-19;6;9;6
2020-06-19;6;2;6
2020-06-19;6;2;6
2020-06-19;6;1;6
2020-06-19;6;5;6
2020-06-19;6;5;6
2020-06-19;6;10;6
2020-06-19;6;7;6
2020-06-19;6;9;6
2020-07-01;6;4;6
2020-07-01;6;11;6
2020-07-01;6;1;6
2020-07-01;6;9;6
2020-07-01;6;6;6
2020-07-01;6;2;6
2020-07-09;6;9;6
2020-07-09;6;6;6
2020-07-09;6;6;6
2020-07-09;6;5;6
2020-07-09;6;8;6
2020-07-09;6;3;6
2020-07-09;6;1;6
2020-07-09;6;6;6
2020-07-09;6;7;6
2020-07-09;6;4;6
2020-07-09;6;11;6
2020-07-02;6;11;6
2020-07-02;6;1;6
2020-07-02;6;9;6
2020-07-02;6;6;6
2020-07-02;6;4;6
2020-07-02;6;11;6
2020-07-02;6;5;6
2020-07-02;6;1;6
2020-07-02;6;1;6
2020-07-02;6;7;6
2020-07-02;6;9;6
2020-07-27;6;9;6
2020-07-05;6;2;6
2020-07-05;6;8;6
2020-07-05;6;6;6
2020-07-05;6;11;6
2020-07-05;6;8;6
2020-07-08;6;9;6
2020-07-08;6;10;6
2020-07-08;6;1;6
2020-07-08;6;7;6
2020-07-08;6;3;6
2020-07-07;6;10;6
2020-07-08;6;1;6
2020-07-08;6;11;6
2020-07-08;6;3;6
2020-07-08;6;4;6
2020-07-08;6;1;6
2020-07-08;6;5;6
2020-07-08;6;5;6
2020-07-08;6;7;6
2020-07-08;6;7;6
2020-07-06;6;10;6
2020-07-06;6;5;6
2020-07-06;6;8;6
2020-07-26;6;6;6
2020-07-26;6;8;6
2020-07-26;6;1;6
2020-07-26;6;10;6
2020-07-26;6;6;6
2020-07-26;6;2;6
2020-07-03;6;9;6
2020-07-03;6;9;6
2020-07-03;6;5;6
2020-07-03;6;1;6
2020-07-03;6;8;6
2020-07-03;6;3;6
2020-07-22;6;5;6
2020-07-22;6;6;6
2020-07-22;6;11;6
2020-07-22;6;1;6
2020-07-06;6;4;6
2020-07-06;6;7;6
2020-07-06;6;11;6
2020-07-06;6;7;6
2020-07-06;6;5;6
2020-07-06;6;2;6
2020-07-06;6;9;6
2020-07-06;6;4;6
2020-07-06;6;5;6
2020-07-27;6;5;6
2020-07-27;6;8;6
2020-07-27;6;4;6
2020-07-27;6;2;6
2020-07-22;6;5;6
2020-07-22;6;9;6
2020-07-22;6;2;6
2020-07-22;6;8;6
2020-07-22;6;10;6
2020-07-22;6;5;6
2020-07-22;6;6;6
2020-07-22;6;1;6
2020-07-22;6;7;6
2020-07-22;6;9;6
2020-07-22;6;2;6
2020-07-02;6;10;6
2020-07-02;6;11;6
2020-07-02;6;9;6
2020-07-02;6;11;6
2020-07-02;6;4;6
2020-07-02;6;8;6
2020-07-03;6;11;6
2020-07-03;6;2;6
2020-07-03;6;3;6
2020-07-03;6;8;6
2020-07-03;6;10;6
2020-07-03;6;2;6
2020-07-03;6;11;6
2020-07-03;6;9;6
2020-07-03;6;9;6
2020-07-03;6;1;6
2020-07-03;6;1;6
2020-07-01;6;1;6
2020-07-01;6;3;6
2020-07-01;6;1;6
2020-07-01;6;2;6
2020-07-01;6;8;6
2020-07-01;6;6;6
2020-07-01;6;10;6
2020-07-01;6;2;6
2020-07-01;6;10;6
2020-07-04;6;6;6
2020-07-04;6;1;6
2020-07-04;6;10;6
2020-07-04;6;7;6
2020-07-04;6;10;6
2020-07-04;6;10;6
2020-07-04;6;6;6
2020-07-04;6;11;6
2020-07-04;6;1;6
2020-07-04;6;10;6
2020-07-13;6;3;6
2020-07-13;6;7;6
2020-07-13;6;8;6
2020-07-13;6;3;6
2020-07-13;6;7;6
2020-07-13;6;4;6
2020-07-13;6;4;6
2020-07-13;6;2;6
2020-07-13;6;1;6
2020-08-01;6;5;6
2020-08-01;6;8;6
2020-08-01;6;4;6
2020-08-01;6;9;6
2020-08-01;6;6;6
2020-08-01;6;1;6
2020-08-01;6;5;6
2020-08-01;6;10;6
2020-08-01;6;4;6
2020-08-01;6;4;6
2020-08-08;6;11;6
2020-08-08;6;1;6
2020-08-08;6;7;6
2020-08-08;6;10;6
2020-08-08;6;11;6
2020-08-08;6;6;6
2020-08-08;6;5;6
2020-08-15;6;5;6
2020-08-15;6;4;6
2020-08-15;6;6;6
2020-08-15;6;8;6
2020-08-15;6;9;6
2020-08-15;6;9;6
2020-08-15;6;10;6
2020-08-15;6;11;6
2020-08-15;6;11;6
2020-08-15;6;3;6
2020-08-15;6;7;6
2020-08-23;6;8;6
2020-08-23;6;11;6
2020-08-23;6;9;6
2020-08-23;6;10;6
2020-08-23;6;4;6
2020-08-23;6;8;6
2020-08-23;6;11;6
2020-08-23;6;7;6
2020-08-28;6;3;6
2020-08-28;6;4;6
2020-08-28;6;6;6
2020-08-28;6;2;6
2020-08-28;6;10;6
2020-08-28;6;6;6
2020-08-11;6;8;6
2020-08-02;6;7;6
2020-08-02;6;9;6
2020-08-02;6;11;6
2020-08-02;6;2;6
2020-08-02;6;2;6
2020-08-02;6;7;6
2020-08-02;6;4;6
2020-08-02;6;6;6
2020-08-02;6;6;6
2020-08-22;6;3;6
2020-08-22;6;10;6
2020-08-22;6;2;6
2020-08-22;6;10;6
2020-08-22;6;6;6
2020-08-22;6;8;6
2020-08-22;6;9;6
2020-08-22;6;5;6
2020-08-22;6;2;6
2020-08-22;6;4;6
2020-08-04;6;5;6
2020-08-04;6;5;6
2020-08-04;6;10;6
2020-08-04;6;5;6
2020-08-04;6;8;6
2020-08-04;6;10;6
2020-08-04;6;3;6
2020-08-04;6;4;6
2020-08-01;6;9;6
2020-09-01;6;2;6
2020-09-01;6;8;6
2020-09-01;6;1;6
2020-10-01;6;4;6
2020-10-01;6;3;6
2020-10-01;6;11;6
2020-10-01;6;9;6
2020-10-01;6;5;6
2020-10-01;6;5;6
2020-10-01;6;6;6
2020-10-01;6;1;6
2020-10-01;6;2;6
2020-10-02;6;11;6
2020-10-02;6;2;6
2020-10-02;6;11;6
2020-10-02;6;1;6
2020-10-12;6;3;6
2020-10-12;6;8;6
2020-10-12;6;7;6
2020-10-12;6;7;6
2020-10-04;6;8;6
2020-10-04;6;2;6
2020-10-04;6;11;6
2020-10-04;6;11;6
2020-10-04;6;9;6
2020-10-04;6;9;6
2020-10-04;6;3;6
2020-10-04;6;1;6
2020-10-21;6;10;6
2020-10-21;6;11;6
2020-10-21;6;2;6
2020-10-21;6;9;6
2020-10-21;6;10;6
2020-10-21;6;5;6
2020-10-09;6;8;6
2020-10-09;6;8;6
2020-10-09;6;9;6
2020-10-09;6;5;6
2020-10-09;6;4;6
2020-10-27;6;6;6
2020-10-27;6;3;6
2020-10-27;6;1;6
2020-10-27;6;5;6
2020-10-27;6;6;6
2020-10-27;6;8;6
2020-10-27;6;10;6
2020-10-27;6;1;6
2020-10-27;6;1;6
2020-10-27;6;1;6
2020-10-25;6;9;6
2020-10-25;6;3;6
2020-10-25;6;7;6
2020-10-25;6;6;6
2020-10-25;6;6;6
2020-10-25;6;3;6
2020-10-25;6;5;6
2020-10-25;6;10;6
2020-10-25;6;11;6
2020-10-25;6;3;6
2020-10-25;6;3;6
2020-10-19;6;2;6
2020-10-19;6;9;6
2020-10-19;6;5;6
2020-10-19;6;1;6
2020-10-19;6;2;6
2020-10-08;6;9;6
2020-10-08;6;1;6
2020-10-08;6;1;6
2020-10-08;6;2;6
2020-10-08;6;7;6
2020-10-15;6;4;6
2020-10-15;6;8;6
2020-10-15;6;10;6
2020-10-15;6;5;6
2020-10-15;6;8;6
2020-10-15;6;4;6
2020-10-15;6;3;6
2020-10-15;6;8;6
2020-10-15;6;4;6
2020-10-15;6;8;6
2020-10-10;6;1;6
2020-10-10;6;6;6
2020-10-10;6;6;6
2020-10-10;6;7;6
2020-10-10;6;1;6
2020-10-10;6;5;6
2020-10-10;6;5;6
2020-10-10;6;2;6
2020-10-10;6;8;6
2020-11-20;6;2;6
2020-11-20;6;7;6
2020-11-20;6;8;6
2020-11-20;6;4;6
2020-11-20;6;9;6
2020-11-20;6;1;6
2020-11-20;6;7;6
2020-11-20;6;2;6
2020-11-20;6;2;6
2020-11-20;6;5;6
2020-11-17;6;11;6
2020-11-17;6;1;6
2020-11-17;6;5;6
2020-11-27;6;7;6
2020-11-27;6;6;6
2020-11-27;6;6;6
2020-11-27;6;5;6
2020-11-27;6;11;6
2020-11-27;6;8;6
2020-11-23;6;8;6
2020-11-23;6;8;6
2020-11-23;6;6;6
2020-11-23;6;1;6
2020-11-23;6;3;6
2020-11-23;6;3;6
2020-11-23;6;3;6
2020-11-20;6;8;6
2020-11-20;6;10;6
2020-11-20;6;1;6
2020-11-21;6;1;6
2020-11-21;6;9;6
2020-11-21;6;7;6
2020-11-21;6;9;6
2020-11-21;6;8;6
2020-11-21;6;10;6
2020-11-21;6;7;6
2020-11-21;6;4;6
2020-11-21;6;11;6
2020-11-21;6;1;6
2020-11-02;6;6;6
2020-11-02;6;11;6
2020-11-02;6;2;6
2020-11-02;6;9;6
2020-11-02;6;9;6
2020-11-02;6;1;6
2020-11-02;6;8;6
2020-11-02;6;9;6
2020-11-25;6;4;6
2020-11-23;6;5;6
2020-11-23;6;9;6
2020-11-25;6;4;6
2020-11-25;6;5;6
2020-11-25;6;9;6
2020-11-25;6;4;6
2020-11-25;6;4;6
2020-11-25;6;6;6
2020-11-25;6;3;6
2020-11-25;6;3;6
2020-11-25;6;9;6
2020-11-06;6;6;6
2020-11-06;6;7;6
2020-11-04;6;11;6
2020-11-04;6;1;6
2020-11-01;6;4;6
2020-11-01;6;3;6
2020-11-14;6;1;6
2020-11-14;6;6;6
2020-11-14;6;10;6
2020-11-14;6;8;6
2020-11-14;6;6;6
2020-11-14;6;10;6
2020-11-14;6;9;6
2020-11-14;6;3;6
2020-11-06;6;10;6
2020-11-06;6;4;6
2020-11-06;6;10;6
2020-11-09;6;11;6
2020-11-09;6;2;6
2020-11-09;6;10;6
2020-11-09;6;7;6
2020-11-09;6;4;6
2020-11-08;6;3;6
2020-11-08;6;7;6
2020-11-08;6;10;6
2020-11-08;6;9;6
2020-11-08;6;2;6
2020-11-08;6;5;6
2020-11-08;6;6;6
2020-11-08;6;5;6
2020-11-18;6;7;6
2020-11-18;6;3;6
2020-11-18;6;9;6
2020-11-18;6;10;6
2020-11-18;6;2;6
2020-11-18;6;4;6
2020-11-18;6;1;6
2020-11-18;6;3;6
2020-01-16;7;1;7
2020-01-16;7;5;7
2020-01-16;7;1;7
2020-01-16;7;9;7
2020-01-16;7;8;7
2020-01-27;7;3;7
2020-01-27;7;7;7
2020-01-27;7;11;7
2020-01-27;7;10;7
2020-01-27;7;5;7
2020-01-27;7;5;7
2020-01-27;7;7;7
2020-01-27;7;2;7
2020-01-27;7;3;7
2020-01-13;7;8;7
2020-01-02;7;1;7
2020-01-02;7;9;7
2020-01-02;7;11;7
2020-01-02;7;10;7
2020-01-02;7;9;7
2020-01-02;7;6;7
2020-01-27;7;7;7
2020-01-27;7;4;7
2020-01-27;7;6;7
2020-01-27;7;7;7
2020-01-27;7;7;7
2020-01-27;7;11;7
2020-01-06;7;6;7
2020-01-06;7;10;7
2020-01-06;7;6;7
2020-01-06;7;7;7
2020-01-06;7;8;7
2020-01-06;7;7;7
2020-01-06;7;9;7
2020-01-06;7;9;7
2020-01-06;7;10;7
2020-01-11;7;4;7
2020-01-11;7;2;7
2020-01-11;7;4;7
2020-01-04;7;3;7
2020-01-04;7;9;7
2020-01-04;7;1;7
2020-01-04;7;5;7
2020-01-04;7;4;7
2020-01-04;7;8;7
2020-01-04;7;8;7
2020-01-04;7;8;7
2020-01-02;7;3;7
2020-01-02;7;4;7
2020-01-02;7;9;7
2020-01-02;7;2;7
2020-01-02;7;8;7
2020-01-19;7;2;7
2020-01-19;7;10;7
2020-01-21;7;5;7
2020-01-21;7;7;7
2020-01-21;7;6;7
2020-01-21;7;10;7
2020-01-21;7;10;7
2020-01-21;7;1;7
2020-01-21;7;10;7
2020-01-21;7;10;7
2020-01-21;7;8;7
2020-01-19;7;6;7
2020-01-19;7;5;7
2020-01-19;7;9;7
2020-01-19;7;4;7
2020-01-19;7;5;7
2020-01-19;7;2;7
2020-01-19;7;7;7
2020-01-14;7;10;7
2020-01-14;7;7;7
2020-01-25;7;1;7
2020-01-25;7;4;7
2020-01-25;7;1;7
2020-01-25;7;11;7
2020-01-25;7;6;7
2020-01-25;7;11;7
2020-01-25;7;7;7
2020-01-25;7;3;7
2020-01-25;7;3;7
2020-01-25;7;7;7
2020-03-13;7;1;7
2020-03-11;7;3;7
2020-03-11;7;6;7
2020-03-11;7;4;7
2020-03-11;7;4;7
2020-03-11;7;1;7
2020-03-11;7;4;7
2020-03-11;7;1;7
2020-03-13;7;1;7
2020-03-13;7;7;7
2020-03-13;7;10;7
2020-03-13;7;10;7
2020-03-13;7;6;7
2020-03-13;7;8;7
2020-03-04;7;3;7
2020-03-04;7;1;7
2020-03-04;7;6;7
2020-03-04;7;3;7
2020-03-04;7;9;7
2020-03-16;7;9;7
2020-03-16;7;10;7
2020-03-16;7;7;7
2020-03-16;7;3;7
2020-03-16;7;9;7
2020-03-16;7;2;7
2020-03-16;7;8;7
2020-03-16;7;8;7
2020-03-01;7;6;7
2020-03-01;7;5;7
2020-03-01;7;7;7
2020-03-01;7;6;7
2020-03-18;7;4;7
2020-03-18;7;4;7
2020-03-18;7;6;7
2020-03-18;7;3;7
2020-03-18;7;9;7
2020-03-18;7;9;7
2020-03-18;7;7;7
2020-03-23;7;10;7
2020-03-23;7;6;7
2020-03-23;7;9;7
2020-03-23;7;4;7
2020-03-23;7;11;7
2020-03-23;7;1;7
2020-03-23;7;1;7
2020-03-23;7;8;7
2020-03-23;7;2;7
2020-03-12;7;7;7
2020-03-12;7;8;7
2020-03-12;7;5;7
2020-03-12;7;8;7
2020-03-12;7;8;7
2020-03-12;7;4;7
2020-03-12;7;7;7
2020-03-12;7;6;7
2020-03-12;7;6;7
2020-03-19;7;8;7
2020-03-01;7;4;7
2020-03-01;7;9;7
2020-03-10;7;2;7
2020-03-10;7;2;7
2020-03-10;7;5;7
2020-03-10;7;2;7
2020-03-08;7;2;7
2020-03-08;7;4;7
2020-03-08;7;3;7
2020-03-08;7;5;7
2020-03-08;7;2;7
2020-03-08;7;11;7
2020-03-22;7;9;7
2020-03-22;7;7;7
2020-03-22;7;6;7
2020-03-22;7;3;7
2020-03-22;7;9;7
2020-03-22;7;10;7
2020-03-22;7;6;7
2020-03-20;7;9;7
2020-03-20;7;1;7
2020-03-20;7;8;7
2020-03-20;7;11;7
2020-03-20;7;8;7
2020-03-18;7;9;7
2020-03-18;7;7;7
2020-03-18;7;4;7
2020-03-18;7;10;7
2020-03-18;7;11;7
2020-03-18;7;1;7
2020-03-18;7;7;7
2020-03-18;7;7;7
2020-03-18;7;3;7
2020-03-18;7;4;7
2020-03-18;7;6;7
2020-04-08;7;6;7
2020-04-08;7;6;7
2020-04-08;7;5;7
2020-04-08;7;5;7
2020-04-08;7;3;7
2020-04-08;7;11;7
2020-04-08;7;11;7
2020-04-08;7;2;7
2020-04-08;7;2;7
2020-04-07;7;3;7
2020-04-07;7;1;7
2020-04-07;7;10;7
2020-04-07;7;4;7
2020-04-07;7;2;7
2020-04-07;7;1;7
2020-04-07;7;10;7
2020-04-26;7;11;7
2020-04-26;7;5;7
2020-04-26;7;6;7
2020-04-26;7;6;7
2020-04-26;7;9;7
2020-04-26;7;3;7
2020-04-26;7;8;7
2020-04-26;7;8;7
2020-04-26;7;9;7
2020-04-26;7;11;7
2020-04-15;7;8;7
2020-04-15;7;11;7
2020-04-15;7;4;7
2020-04-15;7;7;7
2020-04-15;7;1;7
2020-04-15;7;6;7
2020-04-15;7;3;7
2020-04-15;7;3;7
2020-04-15;7;2;7
2020-04-10;7;10;7
2020-04-10;7;11;7
2020-04-10;7;7;7
2020-04-10;7;4;7
2020-04-10;7;7;7
2020-04-10;7;8;7
2020-04-10;7;7;7
2020-04-10;7;11;7
2020-04-10;7;3;7
2020-04-26;7;7;7
2020-04-26;7;6;7
2020-04-26;7;4;7
2020-04-26;7;11;7
2020-04-26;7;7;7
2020-04-26;7;10;7
2020-04-26;7;1;7
2020-04-26;7;7;7
2020-04-26;7;9;7
2020-04-26;7;10;7
2020-04-26;7;9;7
2020-04-26;7;9;7
2020-04-26;7;2;7
2020-04-26;7;9;7
2020-04-26;7;7;7
2020-04-26;7;11;7
2020-04-26;7;3;7
2020-04-26;7;10;7
2020-04-26;7;2;7
2020-04-26;7;11;7
2020-04-26;7;10;7
2020-04-09;7;11;7
2020-04-09;7;3;7
2020-04-09;7;10;7
2020-04-11;7;4;7
2020-04-11;7;1;7
2020-04-11;7;2;7
2020-04-11;7;11;7
2020-04-04;7;9;7
2020-04-04;7;3;7
2020-04-04;7;8;7
2020-04-04;7;3;7
2020-04-04;7;2;7
2020-04-04;7;11;7
2020-04-04;7;2;7
2020-04-04;7;10;7
2020-05-26;7;5;7
2020-05-26;7;6;7
2020-05-26;7;3;7
2020-05-26;7;7;7
2020-05-26;7;2;7
2020-05-26;7;4;7
2020-05-26;7;5;7
2020-05-26;7;9;7
2020-05-26;7;1;7
2020-05-26;7;4;7
2020-05-26;7;6;7
2020-05-27;7;6;7
2020-05-27;7;6;7
2020-05-27;7;7;7
2020-05-27;7;2;7
2020-05-27;7;3;7
2020-05-27;7;1;7
2020-05-27;7;4;7
2020-05-27;7;10;7
2020-05-27;7;7;7
2020-05-27;7;6;7
2020-05-17;7;1;7
2020-05-17;7;3;7
2020-05-17;7;11;7
2020-05-17;7;11;7
2020-05-17;7;4;7
2020-05-17;7;1;7
2020-05-17;7;1;7
2020-05-07;7;2;7
2020-05-07;7;2;7
2020-05-07;7;7;7
2020-05-07;7;10;7
2020-05-07;7;9;7
2020-05-07;7;11;7
2020-05-07;7;11;7
2020-05-08;7;10;7
2020-05-08;7;1;7
2020-06-23;7;9;7
2020-06-23;7;8;7
2020-06-23;7;7;7
2020-06-23;7;8;7
2020-06-23;7;5;7
2020-06-23;7;1;7
2020-06-23;7;11;7
2020-06-23;7;11;7
2020-06-23;7;1;7
2020-06-23;7;8;7
2020-06-26;7;4;7
2020-06-26;7;4;7
2020-06-26;7;4;7
2020-06-22;7;5;7
2020-06-22;7;10;7
2020-06-22;7;6;7
2020-06-22;7;6;7
2020-06-22;7;2;7
2020-06-22;7;6;7
2020-06-03;7;3;7
2020-06-03;7;5;7
2020-06-03;7;6;7
2020-06-26;7;1;7
